id,name,rating,title,date,review,platform_name,scraped_timestamp,language,source_url,adjective_review,ner_review,emotions_review,empathy_review
10,Nandini,5,Perfect for On-the-Go,18 February 2025,"Babyganics wipes are convenient, gentle, and perfect for cleaning hands, face, or diaper changes on the go.",Amazon,12am,English,Amazon Reviews,convenient gentle perfect,,"[('neutral', 0.7013257741928101), ('admiration', 0.08846049010753632), ('approval', 0.070529505610466)]","[[{'label': 'neutral', 'score': 0.745801568031311}, {'label': 'disgust', 'score': 0.1286092847585678}, {'label': 'joy', 'score': 0.09202031791210175}, {'label': 'sadness', 'score': 0.016303587704896927}, {'label': 'anger', 'score': 0.008521618321537971}, {'label': 'surprise', 'score': 0.004975747782737017}, {'label': 'fear', 'score': 0.0037678994704037905}]]"
10,Piyush,5,Natural and Safe,18 February 2025,Earth’s Best TenderCare diapers are made with natural materials and are gentle on my baby’s skin while keeping them dry.,Amazon,12am,English,Amazon Reviews,Best natural gentle dry,"('Earth’s Best', 'ORG')","[('neutral', 0.3282780051231384), ('admiration', 0.2851368188858032), ('approval', 0.08746954053640366)]","[[{'label': 'neutral', 'score': 0.7718315720558167}, {'label': 'disgust', 'score': 0.14242571592330933}, {'label': 'joy', 'score': 0.05141782388091087}, {'label': 'sadness', 'score': 0.013792924582958221}, {'label': 'anger', 'score': 0.010440061800181866}, {'label': 'surprise', 'score': 0.005736819934099913}, {'label': 'fear', 'score': 0.004355071112513542}]]"
10,Himanshi Mittal,5,great shape,18 February 2025,feels good,Amazon,12am,English,Amazon Reviews,good,,"[('joy', 0.2310771942138672), ('admiration', 0.2188854068517685), ('neutral', 0.15161801874637604)]","[[{'label': 'joy', 'score': 0.9746753573417664}, {'label': 'neutral', 'score': 0.013861175626516342}, {'label': 'surprise', 'score': 0.005107415374368429}, {'label': 'sadness', 'score': 0.0036694060545414686}, {'label': 'anger', 'score': 0.0014432590687647462}, {'label': 'disgust', 'score': 0.0009099453454837203}, {'label': 'fear', 'score': 0.00033341156085953116}]]"
10,Pratham,5,Comfortable,18 February 2025,Great comfort,Amazon,12am,English,Amazon Reviews,Great,,"[('admiration', 0.8132978677749634), ('approval', 0.06800656020641327), ('gratitude', 0.05573677271604538)]","[[{'label': 'joy', 'score': 0.6647622585296631}, {'label': 'neutral', 'score': 0.2884705364704132}, {'label': 'sadness', 'score': 0.023006347939372063}, {'label': 'disgust', 'score': 0.011815447360277176}, {'label': 'surprise', 'score': 0.004441618919372559}, {'label': 'anger', 'score': 0.004048330243676901}, {'label': 'fear', 'score': 0.0034554498270154}]]"
10,Swati,5,Excellent Fit and Comfort,18 February 2025,"Huggies Little Snugglers provide a snug, comfortable fit with great leak protection all day long.",Amazon,12am,English,Amazon Reviews,comfortable great,"('Huggies Little Snugglers', 'ORG')","[('admiration', 0.43983107805252075), ('approval', 0.16962900757789612), ('neutral', 0.13214224576950073)]","[[{'label': 'neutral', 'score': 0.9393752813339233}, {'label': 'joy', 'score': 0.024102607741951942}, {'label': 'disgust', 'score': 0.011829850263893604}, {'label': 'anger', 'score': 0.0072566065937280655}, {'label': 'sadness', 'score': 0.006737489253282547}, {'label': 'fear', 'score': 0.006353049073368311}, {'label': 'surprise', 'score': 0.004345174413174391}]]"
10,Dhruv Mehta,5,Soft and Reliable for Newborns,18 February 2025,"These diapers keep my baby dry and comfortable with no leaks, making them a top choice for newborns.",Amazon,12am,English,Amazon Reviews,dry comfortable top,,"[('neutral', 0.5818477869033813), ('approval', 0.10350342094898224), ('annoyance', 0.052015576511621475)]","[[{'label': 'neutral', 'score': 0.8022038340568542}, {'label': 'joy', 'score': 0.1557784378528595}, {'label': 'disgust', 'score': 0.02016342431306839}, {'label': 'anger', 'score': 0.007020413409918547}, {'label': 'surprise', 'score': 0.006084701512008905}, {'label': 'sadness', 'score': 0.005667826626449823}, {'label': 'fear', 'score': 0.0030813587363809347}]]"
10,Shubham,5,good,18 February 2025,comfortable,Amazon,12am,English,Amazon Reviews,comfortable,,"[('neutral', 0.6395412683486938), ('excitement', 0.0697546973824501), ('anger', 0.03782734274864197)]","[[{'label': 'neutral', 'score': 0.6253530979156494}, {'label': 'joy', 'score': 0.16884666681289673}, {'label': 'disgust', 'score': 0.07135782390832901}, {'label': 'sadness', 'score': 0.06871893256902695}, {'label': 'fear', 'score': 0.04909864813089371}, {'label': 'anger', 'score': 0.009401378221809864}, {'label': 'surprise', 'score': 0.007223432883620262}]]"
10,Amit Bhardwaj,5,Great,18 February 2025,Good fit,Amazon,12am,English,Amazon Reviews,Good,,"[('admiration', 0.6973333954811096), ('approval', 0.10791777074337006), ('neutral', 0.0989496037364006)]","[[{'label': 'neutral', 'score': 0.9445621967315674}, {'label': 'joy', 'score': 0.023469312116503716}, {'label': 'disgust', 'score': 0.010403337888419628}, {'label': 'sadness', 'score': 0.0077480352483689785}, {'label': 'anger', 'score': 0.006099383346736431}, {'label': 'surprise', 'score': 0.0056510064750909805}, {'label': 'fear', 'score': 0.0020667703356593847}]]"
10,KRISHNA N.,1,,15 February 2025,"Very very poor. Leakage. Not comfortable.
One person found this helpful",Amazon,12am,English,Amazon Reviews,poor comfortable helpful,"('One', 'CARDINAL')","[('disappointment', 0.22693495452404022), ('neutral', 0.21791408956050873), ('sadness', 0.13940000534057617)]","[[{'label': 'neutral', 'score': 0.3754437565803528}, {'label': 'sadness', 'score': 0.30585235357284546}, {'label': 'disgust', 'score': 0.25394707918167114}, {'label': 'fear', 'score': 0.038381509482860565}, {'label': 'joy', 'score': 0.010759376920759678}, {'label': 'anger', 'score': 0.007997927255928516}, {'label': 'surprise', 'score': 0.0076179481111466885}]]"
10,Hamsa,2,Rashes!,28 October 2024,"Have been wanting to switch to an eco-friendly option.
Tried out allter for a month. My baby has never got rashes before but after trying these diapers he got rashes quite a few times. Will not recommend.
One person found this helpful",Amazon,12am,English,Amazon Reviews,friendly few helpful,"('a month', 'DATE')","[('neutral', 0.5639501810073853), ('disappointment', 0.07074159383773804), ('approval', 0.06253821402788162)]","[[{'label': 'neutral', 'score': 0.8787683844566345}, {'label': 'sadness', 'score': 0.034690212458372116}, {'label': 'surprise', 'score': 0.03422923758625984}, {'label': 'joy', 'score': 0.03329900652170181}, {'label': 'disgust', 'score': 0.01227589137852192}, {'label': 'anger', 'score': 0.004506860394030809}, {'label': 'fear', 'score': 0.002230439567938447}]]"
10,Aditi,1,Expensive and not worth it,14 September 2024,"Bought this diaper after reading the rave reviews. But sadly it doesn’t hold upto expectations. The diaper is thick and after a few pees it fluffs up quite a bit. It smells bad even with the pee. And it’s not true to its size. I use pampers and this one doesn’t compare even close to that.
It’s good that it’s organic and plant based but that doesn’t help me if it smells, doesn’t fit well, and is not slim enough.
2 people found this helpful",Amazon,12am,English,Amazon Reviews,thick few bad true good organic slim helpful,"('2', 'CARDINAL')","[('disappointment', 0.2682950794696808), ('neutral', 0.26178279519081116), ('sadness', 0.15939070284366608)]","[[{'label': 'sadness', 'score': 0.4293926954269409}, {'label': 'disgust', 'score': 0.3348585069179535}, {'label': 'neutral', 'score': 0.1978004425764084}, {'label': 'surprise', 'score': 0.015345304273068905}, {'label': 'fear', 'score': 0.010341383516788483}, {'label': 'anger', 'score': 0.006449701264500618}, {'label': 'joy', 'score': 0.0058118985034525394}]]"
10,Rakhee Sharma,2,Fresh diaper smells bad,30 June 2024,"The diaper stock seems to be old and even the fresh (unused ) diapers smelled bad.
Customer image
4 people found this helpful",Amazon,12am,English,Amazon Reviews,old fresh unused bad helpful,"('4', 'CARDINAL')","[('neutral', 0.34335827827453613), ('disappointment', 0.20047114789485931), ('annoyance', 0.10971833020448685)]","[[{'label': 'disgust', 'score': 0.8991827368736267}, {'label': 'neutral', 'score': 0.07288268953561783}, {'label': 'sadness', 'score': 0.011804833076894283}, {'label': 'anger', 'score': 0.00578965013846755}, {'label': 'fear', 'score': 0.004134641028940678}, {'label': 'surprise', 'score': 0.0036029655020684004}, {'label': 'joy', 'score': 0.0026025003753602505}]]"
10,Abdul Wasim,1,Overpriced and easy leakage,11 May 2024,"Pattern Name: TapeSize: Large- Feet
This is not a special it is jus like normal diaper
Not top quality and easily leakable
More over tooo much price...
Do not buy this
2 people found this helpful",Amazon,12am,English,Amazon Reviews,special normal top much helpful,"('2', 'CARDINAL')","[('neutral', 0.5821264982223511), ('approval', 0.09356074780225754), ('realization', 0.0637270137667656)]","[[{'label': 'neutral', 'score': 0.5620270371437073}, {'label': 'sadness', 'score': 0.20623750984668732}, {'label': 'surprise', 'score': 0.16766142845153809}, {'label': 'disgust', 'score': 0.03090887889266014}, {'label': 'anger', 'score': 0.01764906942844391}, {'label': 'joy', 'score': 0.010942158289253712}, {'label': 'fear', 'score': 0.004573925863951445}]]"
10,Sowmiyaa,4,Quality product,30 March 2024,First time we saw in Amazon and tried but it's worth product. Baby is really comfortable. After it turns to blue urine was sticky. I would recommend to buy this product.,Amazon,12am,English,Amazon Reviews,First worth comfortable blue sticky,"('First', 'ORDINAL')","[('neutral', 0.3805502951145172), ('approval', 0.16001586616039276), ('realization', 0.1400127410888672)]","[[{'label': 'neutral', 'score': 0.5570531487464905}, {'label': 'disgust', 'score': 0.3435233533382416}, {'label': 'joy', 'score': 0.061785515397787094}, {'label': 'surprise', 'score': 0.013222023844718933}, {'label': 'sadness', 'score': 0.010125369764864445}, {'label': 'anger', 'score': 0.007973773404955864}, {'label': 'fear', 'score': 0.006316791754215956}]]"
10,RK,5,Product discontinued,18 February 2024,"It was a good product especially because it was tapped but alter has removed this product across platforms to promote their new taped style diaper through their website.
Very sad
One person found this helpful",Amazon,12am,English,Amazon Reviews,good new sad helpful,"('One', 'CARDINAL')","[('sadness', 0.5663444399833679), ('admiration', 0.25721490383148193), ('disappointment', 0.18622466921806335)]","[[{'label': 'sadness', 'score': 0.9433792233467102}, {'label': 'surprise', 'score': 0.02114730142056942}, {'label': 'joy', 'score': 0.016687314957380295}, {'label': 'neutral', 'score': 0.014698742888867855}, {'label': 'disgust', 'score': 0.002421506680548191}, {'label': 'anger', 'score': 0.0008714473224245012}, {'label': 'fear', 'score': 0.000794407504145056}]]"
10,Waaris Sangha,4,Kids friendly,26 January 2024,Kids friendly for sensitive skin,Amazon,12am,English,Amazon Reviews,friendly sensitive,,"[('neutral', 0.7221863865852356), ('caring', 0.04952763766050339), ('approval', 0.04716647416353226)]","[[{'label': 'neutral', 'score': 0.826407253742218}, {'label': 'joy', 'score': 0.09524935483932495}, {'label': 'disgust', 'score': 0.04330454394221306}, {'label': 'sadness', 'score': 0.014448392204940319}, {'label': 'anger', 'score': 0.007991828955709934}, {'label': 'surprise', 'score': 0.007324006874114275}, {'label': 'fear', 'score': 0.005274566821753979}]]"
10,Sharmila,5,Good for money,10 January 2024,There is no trace of diaper rashes even without anti rash cream. Little costly. Easy to use and environment friendly,Amazon,12am,English,Amazon Reviews,diaper Little costly Easy friendly,,"[('neutral', 0.39658796787261963), ('disapproval', 0.20055314898490906), ('annoyance', 0.09660953283309937)]","[[{'label': 'neutral', 'score': 0.9025892019271851}, {'label': 'sadness', 'score': 0.028513235971331596}, {'label': 'disgust', 'score': 0.026010077446699142}, {'label': 'joy', 'score': 0.023196294903755188}, {'label': 'surprise', 'score': 0.010332619771361351}, {'label': 'anger', 'score': 0.007559582125395536}, {'label': 'fear', 'score': 0.0017990024061873555}]]"
10,M.R,5,Good,09 December 2023,Good for baby during night...,Amazon,12am,English,Amazon Reviews,Good,,"[('admiration', 0.4309750199317932), ('approval', 0.1340474784374237), ('neutral', 0.10249675810337067)]","[[{'label': 'neutral', 'score': 0.5439143180847168}, {'label': 'joy', 'score': 0.38112157583236694}, {'label': 'disgust', 'score': 0.03687848895788193}, {'label': 'sadness', 'score': 0.017820553854107857}, {'label': 'anger', 'score': 0.008058174513280392}, {'label': 'surprise', 'score': 0.006931941024959087}, {'label': 'fear', 'score': 0.0052749463357031345}]]"
10,Bhavna,5,The best diapers ever!,28 November 2023,"The material used is soft and extremely skin friendly. They are easy to use, durable and have amazing leak proof edges.
They are very light weight compared to most brands. I have tried almost all brands of diapers. But there is nothing like Allter.
They are the best in terms of safety, material, quality, value for money and skin friendly.

Once you use them, you don’t feel like using any other. It’s like Allter or nothing!
5 people found this helpful",Amazon,12am,English,Amazon Reviews,soft friendly easy durable amazing light most best friendly other helpful,"('Allter', 'LANGUAGE')","[('admiration', 0.4978250563144684), ('neutral', 0.2611154019832611), ('approval', 0.1362084001302719)]","[[{'label': 'neutral', 'score': 0.7978351712226868}, {'label': 'joy', 'score': 0.07626957446336746}, {'label': 'disgust', 'score': 0.06244668364524841}, {'label': 'surprise', 'score': 0.03727814555168152}, {'label': 'anger', 'score': 0.01831260323524475}, {'label': 'sadness', 'score': 0.005271598231047392}, {'label': 'fear', 'score': 0.0025862420443445444}]]"
10,komal,1,Not gods at all,05 November 2023,"My 9 months old child did get rashes with this diapers.
One person found this helpful",Amazon,12am,English,Amazon Reviews,old helpful,"('9 months old', 'DATE')","[('neutral', 0.6326456665992737), ('admiration', 0.06844605505466461), ('approval', 0.06727898865938187)]","[[{'label': 'neutral', 'score': 0.8362377882003784}, {'label': 'surprise', 'score': 0.0451120063662529}, {'label': 'sadness', 'score': 0.03958531841635704}, {'label': 'disgust', 'score': 0.038014885038137436}, {'label': 'joy', 'score': 0.02626362256705761}, {'label': 'anger', 'score': 0.010405410081148148}, {'label': 'fear', 'score': 0.004381014499813318}]]"
10,Placeholder,5,"Allter Diapers: Keeping Your Baby Happy, Dry, and Rash-Free",28 October 2023,"These clinically certified Allter diapers ensure your baby stays dry for up to 10 hours, allowing them to play and sleep comfortably while being gentle on the environment and your baby's skin.",Amazon,12am,English,Amazon Reviews,dry gentle,"('Allter', 'NORP')","[('neutral', 0.48543989658355713), ('caring', 0.14118659496307373), ('approval', 0.09812406450510025)]","[[{'label': 'neutral', 'score': 0.8830784559249878}, {'label': 'joy', 'score': 0.06636617332696915}, {'label': 'disgust', 'score': 0.027760902419686317}, {'label': 'sadness', 'score': 0.008573913015425205}, {'label': 'anger', 'score': 0.0072486321441829205}, {'label': 'surprise', 'score': 0.004224949516355991}, {'label': 'fear', 'score': 0.0027469457127153873}]]"
10,H Tiwari,5,Allter: The Natural Choice for Comfortable and Eco-Friendly Diapers,28 October 2023,"Allter diapers are a testament to our commitment to providing eco-friendly and comfortable solutions for your child, with 100% certified organic bamboo and an emphasis on breathability for sensitive baby skin.",Amazon,12am,English,Amazon Reviews,Allter friendly comfortable organic sensitive,"('100%', 'PERCENT')","[('neutral', 0.49702587723731995), ('caring', 0.12698060274124146), ('approval', 0.07647865265607834)]","[[{'label': 'neutral', 'score': 0.8864261507987976}, {'label': 'disgust', 'score': 0.05587288364768028}, {'label': 'joy', 'score': 0.0368591845035553}, {'label': 'anger', 'score': 0.008518333546817303}, {'label': 'surprise', 'score': 0.0058077857829630375}, {'label': 'sadness', 'score': 0.004141340032219887}, {'label': 'fear', 'score': 0.0023743778001517057}]]"
10,Sunny G,5,"Soft, reliable and baby skin friendly",27 October 2023,"Allter bamboo diapers are soft, allergy-free, no leaks and excellent for night use. I didn’t even use diaper creams. Light to pack. Though slightly pricier, their quality makes them worth it. I change the sizes according to my baby’s weight. The only downside is the delivery time to Chennai.",Amazon,12am,English,Amazon Reviews,Allter soft free excellent diaper pricier worth only,"('night', 'TIME')","[('neutral', 0.4027045965194702), ('admiration', 0.2821212410926819), ('approval', 0.11482347548007965)]","[[{'label': 'neutral', 'score': 0.8661829829216003}, {'label': 'joy', 'score': 0.07880117744207382}, {'label': 'disgust', 'score': 0.020674509927630424}, {'label': 'sadness', 'score': 0.01827773079276085}, {'label': 'anger', 'score': 0.007251170463860035}, {'label': 'surprise', 'score': 0.006766334641724825}, {'label': 'fear', 'score': 0.0020460670348256826}]]"
10,Dikshita Khandelwal’,5,Good quality,25 October 2023,Nice product,Amazon,12am,English,Amazon Reviews,Nice,,"[('admiration', 0.7289777398109436), ('neutral', 0.09126339852809906), ('approval', 0.0803198292851448)]","[[{'label': 'neutral', 'score': 0.7736530900001526}, {'label': 'joy', 'score': 0.13881012797355652}, {'label': 'disgust', 'score': 0.04698962718248367}, {'label': 'surprise', 'score': 0.01827036403119564}, {'label': 'anger', 'score': 0.010166563093662262}, {'label': 'sadness', 'score': 0.009772712364792824}, {'label': 'fear', 'score': 0.002337549114599824}]]"
10,RK,1,Worst diapers very cheap quality diapers,23 September 2023,"Pattern Name: TapeSize: Large- Feet
I have worst experience after using alter bamboo diapers for my baby it is not at all rash free as it promises. I personally recommend not to buy this for your baby. Waste of money. Absorption is not good it's like cheap quality. I won't even give one star. Don't waste your money on alter bamboo diapers it is costliest diapers
One person found this helpful",Amazon,12am,English,Amazon Reviews,worst rash free good cheap costliest helpful,"('one', 'CARDINAL')","[('neutral', 0.21892684698104858), ('disapproval', 0.21436810493469238), ('annoyance', 0.19581396877765656)]","[[{'label': 'disgust', 'score': 0.8843464255332947}, {'label': 'anger', 'score': 0.054704874753952026}, {'label': 'neutral', 'score': 0.043767090886831284}, {'label': 'sadness', 'score': 0.010084513574838638}, {'label': 'fear', 'score': 0.004031922668218613}, {'label': 'surprise', 'score': 0.001887056278064847}, {'label': 'joy', 'score': 0.0011780713684856892}]]"
10,Amazon Customer,2,Poor absorbency,25 August 2023,Quality not good,Amazon,12am,English,Amazon Reviews,good,,"[('disapproval', 0.3801083564758301), ('neutral', 0.23601660132408142), ('admiration', 0.10882385075092316)]","[[{'label': 'neutral', 'score': 0.492330402135849}, {'label': 'sadness', 'score': 0.294839471578598}, {'label': 'disgust', 'score': 0.12543676793575287}, {'label': 'anger', 'score': 0.06136758625507355}, {'label': 'surprise', 'score': 0.010781851597130299}, {'label': 'fear', 'score': 0.007805979810655117}, {'label': 'joy', 'score': 0.007437905762344599}]]"
10,Amazon Customer,2,Not recommended,20 June 2023,Size is small than mentioned . The welcrow is not tight. At waist it does not fit properly. Does not hold pees properly.,Amazon,12am,English,Amazon Reviews,small tight,"('Size', 'ORG')","[('neutral', 0.5075169801712036), ('disapproval', 0.24582059681415558), ('annoyance', 0.09081675857305527)]","[[{'label': 'disgust', 'score': 0.3483220636844635}, {'label': 'neutral', 'score': 0.2935221195220947}, {'label': 'sadness', 'score': 0.246596097946167}, {'label': 'fear', 'score': 0.04093937948346138}, {'label': 'surprise', 'score': 0.035553157329559326}, {'label': 'anger', 'score': 0.031028322875499725}, {'label': 'joy', 'score': 0.00403882609680295}]]"
10,Ekta,4,Good but should have pant style option instead of velcro,12 June 2023,"Good product, but will happily switch over to any other sustainable diaper brand offering the option of pant style diapers instead of the velcro style coz my baby is pretty active.
2 people found this helpful",Amazon,12am,English,Amazon Reviews,Good other sustainable pant active helpful,"('2', 'CARDINAL')","[('neutral', 0.42033547163009644), ('admiration', 0.1725122332572937), ('joy', 0.10862047225236893)]","[[{'label': 'joy', 'score': 0.8241412043571472}, {'label': 'neutral', 'score': 0.1470310091972351}, {'label': 'sadness', 'score': 0.009393690153956413}, {'label': 'disgust', 'score': 0.008525440469384193}, {'label': 'anger', 'score': 0.005161951296031475}, {'label': 'surprise', 'score': 0.004917927552014589}, {'label': 'fear', 'score': 0.0008287304663099349}]]"
10,Sks,1,Don’t think it’s organic,26 May 2023,"Looks like they are misguiding
Where are bamboo fibers
How it can be fully organic
One person found this helpful",Amazon,12am,English,Amazon Reviews,organic helpful,"('One', 'CARDINAL')","[('neutral', 0.3165173828601837), ('annoyance', 0.10890843719244003), ('realization', 0.09178243577480316)]","[[{'label': 'neutral', 'score': 0.9060701727867126}, {'label': 'disgust', 'score': 0.03465689346194267}, {'label': 'surprise', 'score': 0.028371497988700867}, {'label': 'sadness', 'score': 0.014758971519768238}, {'label': 'anger', 'score': 0.009096289053559303}, {'label': 'fear', 'score': 0.0035845590755343437}, {'label': 'joy', 'score': 0.0034615411423146725}]]"
10,MPM,5,Expensive but worth it,24 May 2023,"These diapers are good. till now my baby hasn't got a rash. Changing diapers regularly is extremely important. And diaper free time as well.
One person found this helpful",Amazon,12am,English,Amazon Reviews,good important diaper free helpful,"('One', 'CARDINAL')","[('neutral', 0.3052327632904053), ('admiration', 0.2953740060329437), ('approval', 0.105802983045578)]","[[{'label': 'joy', 'score': 0.4893098771572113}, {'label': 'neutral', 'score': 0.46348437666893005}, {'label': 'surprise', 'score': 0.018800916150212288}, {'label': 'disgust', 'score': 0.012142620980739594}, {'label': 'sadness', 'score': 0.009089331142604351}, {'label': 'anger', 'score': 0.005183700937777758}, {'label': 'fear', 'score': 0.0019891795236617327}]]"
10,Senthil yuvi,5,Nice product..,22 May 2023,"Comfortable for children…
One person found this helpful",Amazon,12am,English,Amazon Reviews,Comfortable helpful,"('One', 'CARDINAL')","[('neutral', 0.2672344744205475), ('admiration', 0.2173624187707901), ('approval', 0.19655437767505646)]","[[{'label': 'neutral', 'score': 0.5616316795349121}, {'label': 'joy', 'score': 0.3500279188156128}, {'label': 'disgust', 'score': 0.056640706956386566}, {'label': 'sadness', 'score': 0.010014625266194344}, {'label': 'surprise', 'score': 0.009705526754260063}, {'label': 'anger', 'score': 0.006075756158679724}, {'label': 'fear', 'score': 0.005903799552470446}]]"
10,Nimmy,1,Not biodegradable,08 May 2023,"I had purchased this product because the message showed 100% Bamboo - but when I tried to dispose off the diapers I was stunned to find the inner pulp alone was bamboo. The sheet on the outside is still plastic. Moreover, on a day when I did not change my baby's diaper for 4 hours, she developed a rash too.
Incorrect, irresponsible and scam messaging.
3 people found this helpful",Amazon,12am,English,Amazon Reviews,stunned inner plastic Incorrect irresponsible helpful,"('100%', 'PERCENT')","[('neutral', 0.2937583327293396), ('annoyance', 0.19225570559501648), ('disappointment', 0.13627275824546814)]","[[{'label': 'surprise', 'score': 0.841840922832489}, {'label': 'disgust', 'score': 0.06150839105248451}, {'label': 'neutral', 'score': 0.04232645034790039}, {'label': 'anger', 'score': 0.03601270541548729}, {'label': 'fear', 'score': 0.010168463923037052}, {'label': 'sadness', 'score': 0.005204545799642801}, {'label': 'joy', 'score': 0.002938516205176711}]]"
10,Khushbu,4,Very good for the baby.,07 May 2023,"Although the diapers are very expensive but you can use one diaper for the overnight sleep.
It is very good till your baby is 6 months, after then when baby starts to roll it becomes dificult to put due to tape style.
One person found this helpful",Amazon,12am,English,Amazon Reviews,expensive overnight good dificult helpful,"('one', 'CARDINAL')","[('neutral', 0.7202438712120056), ('approval', 0.08968105912208557), ('admiration', 0.052222371101379395)]","[[{'label': 'disgust', 'score': 0.4953727722167969}, {'label': 'neutral', 'score': 0.4133981466293335}, {'label': 'anger', 'score': 0.04794103279709816}, {'label': 'joy', 'score': 0.016368627548217773}, {'label': 'fear', 'score': 0.013400708325207233}, {'label': 'sadness', 'score': 0.008959867060184479}, {'label': 'surprise', 'score': 0.004558772314339876}]]"
10,Amazon Customer,5,Best dryness long,13 April 2023,Best dryness long,Amazon,12am,English,Amazon Reviews,Best,,"[('admiration', 0.579786479473114), ('neutral', 0.2686211168766022), ('approval', 0.08929125964641571)]","[[{'label': 'neutral', 'score': 0.940093457698822}, {'label': 'disgust', 'score': 0.018816109746694565}, {'label': 'joy', 'score': 0.018488416448235512}, {'label': 'sadness', 'score': 0.01096980832517147}, {'label': 'surprise', 'score': 0.00689904298633337}, {'label': 'anger', 'score': 0.003563527949154377}, {'label': 'fear', 'score': 0.0011697531444951892}]]"
10,Vigneshwaran Kannan,5,Worth buying,27 March 2023,"Pattern Name: TapeSize: Large- Feet
Best diaper ever. Very soft on babies.. no rashes ..Order through their official site to get more offers nd discounts.",Amazon,12am,English,Amazon Reviews,soft official more,,"[('neutral', 0.5079606175422668), ('admiration', 0.17586518824100494), ('approval', 0.07596851885318756)]","[[{'label': 'neutral', 'score': 0.720000147819519}, {'label': 'surprise', 'score': 0.09761758893728256}, {'label': 'sadness', 'score': 0.07000480592250824}, {'label': 'joy', 'score': 0.05152260139584541}, {'label': 'disgust', 'score': 0.046695299446582794}, {'label': 'anger', 'score': 0.008401994593441486}, {'label': 'fear', 'score': 0.005757512990385294}]]"
10,King Tut,5,soft and comfortable,07 December 2022,The best dippers I have used in India. Supper soft and comfortable with good absorbency,Amazon,12am,English,Amazon Reviews,best soft comfortable good,"('India', 'GPE')","[('admiration', 0.6488717794418335), ('approval', 0.21073126792907715), ('joy', 0.08896569162607193)]","[[{'label': 'neutral', 'score': 0.8285354375839233}, {'label': 'joy', 'score': 0.11633255332708359}, {'label': 'disgust', 'score': 0.025448594242334366}, {'label': 'surprise', 'score': 0.016189102083444595}, {'label': 'sadness', 'score': 0.008052538149058819}, {'label': 'anger', 'score': 0.0032615438103675842}, {'label': 'fear', 'score': 0.002180160954594612}]]"
10,Amazon Customer,1,Shouldn’t waste money,05 September 2022,"This is one of the most expensive diaper I ever bought, as I wanted comfort for my baby .. which should also be rashfree.
But this diaper which is 41/- per each ,has a low quality.
The first pee would make the cotton soaked and it balls up making a baby uncomfortable to wea. So a big No to this.
3 people found this helpful",Amazon,12am,English,Amazon Reviews,expensive rashfree low first uncomfortable big helpful,"('41/-', 'CARDINAL')","[('neutral', 0.28316938877105713), ('annoyance', 0.22493550181388855), ('disappointment', 0.10990412533283234)]","[[{'label': 'neutral', 'score': 0.486079603433609}, {'label': 'disgust', 'score': 0.4130396842956543}, {'label': 'sadness', 'score': 0.036370739340782166}, {'label': 'fear', 'score': 0.024185555055737495}, {'label': 'surprise', 'score': 0.018942585214972496}, {'label': 'anger', 'score': 0.018645741045475006}, {'label': 'joy', 'score': 0.0027360315434634686}]]"
10,Mahalakshmi,5,Comfortable and quick absorbing,23 August 2022,"This diaper is very comfy for my child and it quickly absorbs and stays for long. Tape closure is very helpful to make my child wear and the diaper is so soft. There is also no leakage and odour from this diaper. Whenever i tried many other different diapers, my child faced irritation and rashes. This one doesnt give any rashes or irritation and are comfortable to baby
One person found this helpful",Amazon,12am,English,Amazon Reviews,comfy long helpful soft odour many other different comfortable helpful,"('One', 'CARDINAL')","[('neutral', 0.4609842002391815), ('annoyance', 0.12446277588605881), ('disappointment', 0.07765776664018631)]","[[{'label': 'neutral', 'score': 0.5341365933418274}, {'label': 'anger', 'score': 0.2616182267665863}, {'label': 'disgust', 'score': 0.12060672789812088}, {'label': 'joy', 'score': 0.06070248782634735}, {'label': 'sadness', 'score': 0.014860987663269043}, {'label': 'surprise', 'score': 0.005994887091219425}, {'label': 'fear', 'score': 0.002080020261928439}]]"
10,Anmeh,5,Rash free diaper,19 August 2022,"It has good absorbency, stayed all night for my 9 month old. And true to their claim, with it not facing any rash issue. And as its eco friendly so I feel no guilt about using diapers! Taped diapers so easy to custom as per waist size.",Amazon,12am,English,Amazon Reviews,good old true rash friendly easy,"('all night', 'TIME')","[('neutral', 0.36610931158065796), ('disappointment', 0.1527004987001419), ('annoyance', 0.0792694017291069)]","[[{'label': 'neutral', 'score': 0.3872615098953247}, {'label': 'sadness', 'score': 0.3006080687046051}, {'label': 'joy', 'score': 0.22303542494773865}, {'label': 'disgust', 'score': 0.034388910979032516}, {'label': 'surprise', 'score': 0.02690120041370392}, {'label': 'anger', 'score': 0.025035325437784195}, {'label': 'fear', 'score': 0.002769505139440298}]]"
